Date,Close,High,Low,Open,Volume,Pct_Change,upper_shadow_ratio,lower_shadow_ratio,price_diff_ratio,Vol_Pct_Change,RSI_7,RSI_14,DIF,DEA,MACD,^VIX
2020-12-07,298.69,299.06,297.01,297.19,20851000,0.57,0.18,0.09,0.01,7.86,84.06,69.87,5.45,4.36,2.18,21.3
2020-12-08,299.7,300.0,296.45,298.21,18341500,0.34,0.08,0.5,0.0,-12.04,85.41,70.79,5.68,4.62,2.12,20.68
2020-12-09,292.91,299.77,291.84,299.49,48839300,-2.26,0.04,0.13,-0.02,166.28,51.39,57.94,5.26,4.75,1.01,22.27
2020-12-10,294.09,295.22,289.78,290.87,27519500,0.4,0.21,0.2,0.01,-43.65,55.01,59.32,4.96,4.79,0.33,22.52
2020-12-11,293.44,293.57,290.15,292.43,26760400,-0.22,0.04,0.67,0.0,-2.76,52.48,58.18,4.62,4.76,-0.28,23.31
2020-12-14,295.57,297.52,294.57,294.63,28804800,0.73,0.66,0.02,0.0,7.64,59.57,60.83,4.46,4.7,-0.47,24.72
2020-12-15,298.73,298.73,295.64,297.83,25709000,1.07,0.0,0.71,0.0,-10.75,67.86,64.42,4.55,4.67,-0.24,22.89
2020-12-16,300.37,301.16,298.08,299.13,25461900,0.55,0.26,0.34,0.0,-0.96,71.42,66.16,4.69,4.67,0.04,22.5
2020-12-17,302.33,302.57,300.77,301.97,23730500,0.65,0.13,0.67,0.0,-6.8,75.24,68.16,4.91,4.72,0.38,21.93
2020-12-18,301.42,303.29,299.04,302.98,41173400,-0.3,0.07,0.56,-0.01,73.5,70.15,66.2,4.95,4.77,0.36,21.57
2020-12-21,300.86,301.39,295.68,298.46,37095500,-0.19,0.09,0.49,0.01,-9.9,66.89,64.96,4.88,4.79,0.18,25.16
2020-12-22,301.67,302.6,298.84,301.76,26176300,0.27,0.22,0.75,-0.0,-29.44,69.3,65.95,4.83,4.8,0.07,24.23
2020-12-23,300.16,302.08,300.0,301.72,21201300,-0.5,0.17,0.07,-0.01,-19.01,59.85,62.4,4.62,4.76,-0.28,23.31
2020-12-24,301.48,301.93,300.34,300.42,16785000,0.44,0.28,0.05,0.0,-20.83,64.74,64.21,4.51,4.71,-0.4,21.53
2020-12-28,304.52,305.0,302.26,304.1,22497700,1.01,0.17,0.67,0.0,34.03,73.41,68.02,4.61,4.69,-0.16,21.7
2020-12-29,304.79,306.48,303.89,305.85,25871900,0.09,0.24,0.35,-0.0,15.0,74.08,68.34,4.66,4.69,-0.05,23.08
2020-12-30,304.8,306.28,304.18,305.96,18138100,0.0,0.15,0.3,-0.0,-29.89,74.11,68.36,4.65,4.68,-0.06,22.77
2020-12-31,305.55,306.04,303.62,304.7,21611400,0.25,0.2,0.45,0.0,19.15,76.33,69.35,4.64,4.67,-0.05,22.75
2021-01-04,301.24,307.06,297.21,306.88,45305900,-1.41,0.02,0.41,-0.02,109.64,48.43,58.05,4.24,4.59,-0.68,26.97
2021-01-05,303.72,303.99,300.24,300.24,29323400,0.82,0.07,0.0,0.01,-35.28,58.6,61.9,4.08,4.48,-0.81,25.34
2021-01-06,299.51,303.74,297.99,298.99,52809600,-1.39,0.74,0.17,0.0,80.09,42.17,53.02,3.57,4.3,-1.46,25.07
2021-01-07,306.76,307.6,302.15,302.18,30394800,2.42,0.15,0.01,0.02,-42.44,63.01,62.89,3.71,4.18,-0.95,22.37
2021-01-08,310.7,311.05,306.86,309.06,33955800,1.29,0.08,0.52,0.01,11.72,69.89,66.96,4.09,4.16,-0.15,21.56
2021-01-11,306.21,308.91,305.56,307.73,32746400,-1.44,0.35,0.19,-0.0,-3.56,56.04,59.03,3.98,4.13,-0.29,24.08
2021-01-12,305.73,307.34,303.08,306.25,29266800,-0.16,0.26,0.62,-0.0,-10.63,54.67,58.22,3.81,4.06,-0.5,23.33
2021-01-13,307.79,308.59,305.38,305.99,22898400,0.68,0.25,0.19,0.01,-21.76,59.56,60.67,3.8,4.01,-0.42,22.21
2021-01-14,306.14,309.24,305.67,308.24,23500100,-0.53,0.28,0.13,-0.01,2.63,54.13,57.76,3.62,3.93,-0.63,23.25
2021-01-15,303.72,306.89,302.47,305.93,35118700,-0.79,0.22,0.28,-0.01,49.44,46.79,53.68,3.24,3.8,-1.11,24.34
2021-01-19,308.15,308.66,304.95,306.05,24537000,1.46,0.14,0.3,0.01,-30.13,58.72,59.34,3.26,3.69,-0.85,23.24
2021-01-20,315.32,316.26,308.25,311.78,30728100,2.33,0.12,0.44,0.01,25.23,71.0,66.47,3.81,3.71,0.2,21.58
2021-01-21,317.84,318.59,315.28,316.66,25130600,0.8,0.23,0.42,0.0,-18.22,74.15,68.56,4.4,3.85,1.1,21.32
2021-01-22,316.93,317.94,316.23,316.8,21609400,-0.29,0.59,0.33,0.0,-14.01,70.89,66.93,4.74,4.03,1.42,21.91
2021-01-25,319.55,321.7,313.02,320.32,39080600,0.83,0.16,0.75,-0.0,80.85,74.62,69.19,5.16,4.26,1.81,23.19
2021-01-26,320.01,321.15,318.68,320.27,25498100,0.15,0.36,0.54,-0.0,-34.76,75.28,69.59,5.47,4.5,1.94,23.02
2021-01-27,311.09,317.75,309.08,317.74,55264000,-2.79,0.0,0.23,-0.02,116.74,47.68,54.96,4.94,4.59,0.7,37.21
2021-01-28,312.93,317.9,311.68,312.3,42836300,0.59,0.8,0.1,0.0,-22.49,51.93,56.97,4.61,4.59,0.04,30.21
2021-01-29,306.35,312.35,304.6,311.24,55259000,-2.1,0.14,0.23,-0.02,29.0,38.8,48.61,3.77,4.43,-1.3,33.09
2021-02-01,314.0,315.09,307.77,309.81,35646000,2.5,0.15,0.28,0.01,-35.49,54.43,56.58,3.69,4.28,-1.18,30.24
2021-02-02,319.13,320.29,316.82,316.98,33930800,1.63,0.33,0.05,0.01,-4.81,62.0,60.95,3.99,4.22,-0.47,25.56
2021-02-03,317.86,321.58,317.8,321.21,24824500,-0.4,0.1,0.02,-0.01,-26.84,59.17,59.36,4.08,4.19,-0.23,22.91
2021-02-04,321.62,321.71,317.94,319.26,22350900,1.18,0.02,0.35,0.01,-9.96,64.75,62.49,4.4,4.23,0.33,21.77
2021-02-05,322.71,323.72,320.93,322.57,22732000,0.34,0.36,0.59,0.0,1.71,66.31,63.37,4.69,4.32,0.73,20.87
2021-02-08,324.87,325.03,322.76,324.41,20462800,0.67,0.07,0.73,0.0,-9.98,69.44,65.12,5.03,4.47,1.14,21.24
2021-02-09,324.8,326.07,323.93,323.94,17597500,-0.02,0.59,0.0,0.0,-14.0,69.2,65.01,5.24,4.62,1.24,21.63
2021-02-10,324.06,326.7,320.9,326.25,28068700,-0.23,0.08,0.55,-0.01,59.5,66.34,63.81,5.29,4.76,1.06,21.99
2021-02-11,325.85,326.26,323.45,325.6,22046100,0.55,0.15,0.77,0.0,-21.46,69.84,65.47,5.4,4.88,1.04,21.25
2021-02-12,327.67,327.83,323.95,325.0,20346800,0.56,0.04,0.27,0.01,-7.71,73.17,67.13,5.58,5.02,1.11,19.97
2021-02-16,326.78,329.36,325.61,328.47,27080800,-0.27,0.24,0.31,-0.01,33.1,68.86,65.48,5.58,5.14,0.89,21.46
2021-02-17,325.21,326.9,321.55,323.79,31360300,-0.48,0.32,0.42,0.0,15.8,61.39,62.55,5.4,5.19,0.42,21.5
2021-02-18,323.79,325.16,319.79,321.61,32236200,-0.44,0.25,0.34,0.01,2.79,55.07,59.93,5.07,5.16,-0.18,22.49
2021-02-19,322.38,325.27,321.36,325.15,39157700,-0.44,0.03,0.26,-0.01,21.47,49.2,57.36,4.65,5.06,-0.82,22.05
2021-02-22,314.02,319.24,313.82,317.98,47256900,-2.59,0.23,0.04,-0.01,20.68,28.35,45.05,3.6,4.77,-2.34,23.45
2021-02-23,313.09,314.76,302.88,308.73,97241900,-0.3,0.14,0.49,0.01,105.77,26.86,43.91,2.66,4.35,-3.37,23.11
2021-02-24,315.67,315.98,307.71,310.42,58206300,0.82,0.04,0.33,0.02,-40.14,37.43,47.82,2.1,3.9,-3.59,21.34
2021-02-25,304.66,315.57,303.12,313.0,110182600,-3.49,0.21,0.12,-0.03,89.3,21.78,36.22,0.76,3.27,-5.02,28.89
2021-02-26,305.94,310.78,302.77,307.61,104739800,0.42,0.4,0.4,-0.01,-4.94,25.96,38.1,-0.19,2.58,-5.55,27.95
2021-03-01,315.14,315.48,309.64,310.94,49164500,3.01,0.06,0.22,0.01,-53.06,48.96,49.6,-0.21,2.02,-4.46,23.35
2021-03-02,310.09,315.86,309.84,315.79,48370000,-1.6,0.01,0.04,-0.02,-1.62,40.83,44.69,-0.62,1.49,-4.22,24.1
2021-03-03,301.09,309.93,301.03,308.99,86301100,-2.9,0.11,0.01,-0.03,78.42,30.36,37.56,-1.65,0.87,-5.03,26.67
2021-03-04,296.16,303.89,292.28,300.72,139131600,-1.64,0.27,0.33,-0.02,61.22,26.09,34.33,-2.84,0.13,-5.92,28.57
2021-03-05,300.62,301.53,289.69,298.79,121523700,1.51,0.08,0.77,0.01,-12.66,35.65,39.41,-3.37,-0.57,-5.6,24.66
2021-03-08,292.11,301.97,291.69,300.08,88409800,-2.83,0.18,0.04,-0.03,-27.25,27.68,34.0,-4.44,-1.35,-6.18,25.47
2021-03-09,303.63,305.54,298.91,299.44,80391100,3.94,0.29,0.08,0.01,-9.07,46.55,45.0,-4.3,-1.94,-4.73,24.03
2021-03-10,302.77,308.21,302.07,307.91,76798100,-0.29,0.05,0.11,-0.02,-4.47,45.51,44.4,-4.21,-2.39,-3.64,22.56
2021-03-11,309.74,311.51,306.63,307.53,53484800,2.3,0.36,0.18,0.01,-30.36,54.98,50.15,-3.54,-2.62,-1.84,21.91
2021-03-12,307.23,309.92,303.26,305.67,69315600,-0.81,0.4,0.36,0.01,29.6,51.23,48.22,-3.17,-2.73,-0.88,20.69
2021-03-15,310.51,310.67,305.9,307.55,42955700,1.07,0.03,0.34,0.01,-38.03,55.82,50.88,-2.59,-2.7,0.23,20.03
2021-03-16,312.21,315.74,310.77,312.71,54925900,0.55,0.61,0.29,-0.0,27.87,58.2,52.26,-1.97,-2.56,1.18,19.79
2021-03-17,313.5,315.4,307.44,309.16,78258700,0.41,0.24,0.22,0.01,42.48,60.09,53.32,-1.35,-2.32,1.93,19.23
2021-03-18,303.89,309.58,303.44,308.6,82718100,-3.06,0.16,0.07,-0.02,5.7,43.09,45.23,-1.62,-2.18,1.11,21.58
2021-03-19,304.97,306.51,301.58,303.73,78446200,0.35,0.31,0.44,0.0,-5.16,45.11,46.21,-1.73,-2.09,0.72,20.95
2021-03-22,310.69,312.76,307.37,307.37,56194800,1.88,0.39,0.0,0.01,-28.37,55.05,51.23,-1.34,-1.94,1.2,18.88
2021-03-23,309.33,313.1,308.51,311.78,53455400,-0.44,0.29,0.18,-0.01,-4.87,52.43,50.04,-1.12,-1.77,1.3,20.3
2021-03-24,304.11,310.74,303.97,310.7,64803700,-1.69,0.01,0.02,-0.02,21.23,43.18,45.64,-1.36,-1.69,0.67,21.2
2021-03-25,303.59,305.11,299.74,302.26,78729000,-0.17,0.28,0.47,0.0,21.49,42.3,45.21,-1.57,-1.67,0.19,19.81
2021-03-26,308.14,308.46,301.97,303.37,63519600,1.5,0.05,0.22,0.02,-19.32,52.13,49.65,-1.35,-1.6,0.5,18.86
2021-03-29,308.05,309.11,304.7,307.6,54608000,-0.03,0.24,0.66,0.0,-14.03,51.93,49.56,-1.18,-1.52,0.68,20.74
2021-03-30,306.5,307.08,303.79,306.08,44635700,-0.5,0.18,0.7,0.0,-18.26,48.15,48.03,-1.15,-1.44,0.59,19.61
2021-03-31,311.19,312.76,307.96,308.3,55032500,1.53,0.33,0.07,0.01,23.29,58.76,52.79,-0.74,-1.3,1.13,19.4
2021-04-01,316.5,316.63,314.78,315.03,55685600,1.7,0.07,0.14,0.0,1.19,67.52,57.53,0.02,-1.04,2.11,17.33
2021-04-05,322.82,323.59,318.75,318.99,42172500,2.0,0.16,0.05,0.01,-24.27,74.93,62.38,1.11,-0.61,3.44,17.91
2021-04-06,322.59,324.55,321.81,322.5,33537200,-0.07,0.72,0.25,0.0,-20.48,74.23,62.1,1.93,-0.1,4.07,18.12
2021-04-07,323.37,324.21,321.18,322.11,32046400,0.24,0.28,0.31,0.0,-4.45,75.17,62.71,2.62,0.44,4.36,17.16
2021-04-08,326.75,326.93,325.44,326.24,29940800,1.04,0.12,0.54,0.0,-6.57,79.04,65.3,3.4,1.04,4.73,16.95
2021-04-09,328.73,328.93,324.64,325.38,36664900,0.61,0.05,0.17,0.01,22.46,81.06,66.75,4.13,1.65,4.95,16.69
2021-04-12,328.3,328.72,326.4,327.68,25833000,-0.13,0.18,0.55,0.0,-29.54,79.13,66.11,4.62,2.25,4.74,16.91
2021-04-13,332.13,332.6,329.61,329.83,30374000,1.17,0.16,0.07,0.01,17.58,83.28,69.0,5.26,2.85,4.81,16.65
2021-04-14,328.14,332.5,327.32,332.37,42564300,-1.2,0.02,0.16,-0.01,40.13,67.09,62.97,5.38,3.35,4.04,16.99
2021-04-15,333.11,333.5,327.86,331.03,36342800,1.52,0.07,0.56,0.01,-14.62,74.35,66.86,5.81,3.84,3.92,16.57
2021-04-16,333.5,333.72,331.62,333.64,40860100,0.12,0.04,0.9,-0.0,12.43,74.85,67.15,6.11,4.3,3.62,16.25
2021-04-19,330.45,333.08,328.52,331.92,34533100,-0.92,0.25,0.42,-0.0,-15.48,63.41,62.52,6.03,4.64,2.77,17.29
2021-04-20,328.04,331.08,326.06,329.79,38081800,-0.73,0.26,0.39,-0.01,10.28,55.59,59.06,5.71,4.86,1.71,18.68
2021-04-21,330.85,331.04,325.66,326.76,36598100,0.86,0.03,0.2,0.01,-3.9,61.97,61.72,5.62,5.01,1.22,17.5
2021-04-22,326.86,331.45,325.7,330.46,45936100,-1.21,0.17,0.2,-0.01,25.51,50.05,56.14,5.16,5.04,0.25,18.71
2021-04-23,330.98,332.29,327.5,327.5,36381900,1.26,0.27,0.0,0.01,-20.8,59.44,60.15,5.08,5.05,0.06,17.33
2021-04-26,333.13,333.42,330.47,331.22,30812000,0.65,0.1,0.25,0.01,-15.31,63.62,62.1,5.12,5.06,0.12,17.64
2021-04-27,331.69,333.64,330.73,333.43,33187200,-0.43,0.07,0.33,-0.01,7.71,58.88,59.98,4.99,5.05,-0.12,17.56
2021-04-28,330.57,332.37,329.91,331.36,33615700,-0.34,0.41,0.27,-0.0,1.29,55.16,58.31,4.73,4.98,-0.5,17.28
2021-04-29,331.76,334.27,328.52,333.85,37708900,0.36,0.07,0.56,-0.01,12.18,58.41,59.6,4.57,4.9,-0.66,17.61
2021-04-30,329.58,331.8,328.67,329.3,38263400,-0.66,0.71,0.2,0.0,1.47,50.58,56.2,4.22,4.77,-1.08,18.61
2021-05-03,327.83,331.54,327.38,330.79,29729700,-0.53,0.18,0.11,-0.01,-22.3,44.91,53.54,3.76,4.57,-1.61,18.31
2021-05-04,321.93,325.59,318.1,325.26,65147000,-1.8,0.04,0.51,-0.01,119.13,31.2,45.72,2.89,4.23,-2.69,19.48
2021-05-05,320.85,324.85,320.07,323.99,46219300,-0.34,0.18,0.16,-0.01,-29.05,29.28,44.44,2.08,3.8,-3.44,19.15
2021-05-06,323.26,323.42,318.33,320.58,46814300,0.75,0.03,0.44,0.01,1.29,39.03,47.95,1.62,3.36,-3.49,18.39
2021-05-07,325.89,328.28,323.44,326.05,53324500,0.81,0.46,0.51,-0.0,13.91,48.09,51.53,1.45,2.98,-3.06,16.69
2021-05-10,317.66,324.68,317.45,324.5,60700500,-2.53,0.02,0.03,-0.02,13.83,31.15,41.82,0.64,2.51,-3.74,19.66
2021-05-11,317.22,318.02,311.09,311.75,71963600,-0.14,0.12,0.1,0.02,18.56,30.48,41.37,-0.03,2.0,-4.07,21.84
2021-05-12,309.01,314.6,308.14,312.27,91164900,-2.59,0.36,0.13,-0.01,26.68,20.76,34.03,-1.21,1.36,-5.15,27.59
2021-05-13,311.4,314.38,309.02,311.96,69877800,0.77,0.45,0.44,-0.0,-23.35,28.5,37.5,-1.94,0.7,-5.28,23.13
2021-05-14,318.27,319.19,314.07,314.58,44370000,2.21,0.18,0.1,0.01,-36.5,46.16,46.27,-1.93,0.17,-4.21,18.81
2021-05-17,316.34,318.25,313.45,316.56,39395000,-0.61,0.35,0.6,-0.0,-11.21,42.7,44.39,-2.06,-0.27,-3.58,19.72
2021-05-18,314.21,318.53,313.93,317.3,36528500,-0.68,0.27,0.06,-0.01,-7.28,38.94,42.34,-2.31,-0.68,-3.26,21.34
2021-05-19,314.57,314.87,308.43,308.78,66319100,0.11,0.05,0.05,0.02,81.55,39.98,42.82,-2.45,-1.03,-2.83,22.18
2021-05-20,320.65,321.51,315.83,316.06,46466100,1.93,0.15,0.04,0.01,-29.94,55.07,50.34,-2.04,-1.24,-1.62,20.67
2021-05-21,318.88,322.63,318.52,322.21,50330400,-0.55,0.1,0.09,-0.01,8.32,50.73,48.35,-1.84,-1.36,-0.97,20.15
2021-05-24,324.24,325.37,318.77,321.18,32475800,1.68,0.17,0.36,0.01,-35.47,61.44,54.26,-1.24,-1.33,0.19,18.4
2021-05-25,324.69,326.48,323.51,325.76,31280300,0.14,0.24,0.4,-0.0,-3.68,62.24,54.72,-0.72,-1.21,0.99,18.84
2021-05-26,325.82,326.29,324.67,325.36,25444900,0.35,0.29,0.43,0.0,-18.66,64.42,55.94,-0.21,-1.01,1.6,17.36
2021-05-27,324.6,326.22,324.4,325.37,27931700,-0.37,0.47,0.11,-0.0,9.77,60.07,54.25,0.1,-0.79,1.77,16.74
2021-05-28,325.62,327.22,325.3,325.81,29927400,0.32,0.74,0.17,-0.0,7.14,62.55,55.47,0.41,-0.55,1.92,16.76
2021-06-01,324.54,327.44,323.19,326.96,31145400,-0.33,0.11,0.32,-0.01,4.07,58.1,53.83,0.57,-0.32,1.79,17.9
2021-06-02,325.18,326.02,323.45,324.96,22047900,0.2,0.33,0.59,0.0,-29.21,60.04,54.68,0.74,-0.11,1.7,17.48
2021-06-03,321.79,323.61,320.11,322.33,37057800,-1.04,0.37,0.48,-0.0,68.08,46.6,49.48,0.59,0.03,1.13,18.04
2021-06-04,327.25,327.7,323.53,323.6,38736500,1.7,0.11,0.02,0.01,4.53,62.43,56.64,0.91,0.21,1.4,16.42
2021-06-07,328.23,328.29,326.02,326.72,32611900,0.3,0.03,0.31,0.0,-15.81,64.62,57.79,1.22,0.41,1.63,16.42
2021-06-08,328.38,330.85,326.7,329.98,27282800,0.05,0.21,0.41,-0.0,-16.34,65.0,57.98,1.47,0.62,1.69,17.07
2021-06-09,328.46,330.54,328.28,329.76,21485300,0.02,0.34,0.08,-0.0,-21.25,65.22,58.09,1.65,0.83,1.64,17.89
2021-06-10,331.88,331.99,328.35,328.8,33702100,1.04,0.03,0.12,0.01,56.86,73.63,62.43,2.04,1.07,1.95,16.1
2021-06-11,332.75,332.76,331.24,331.89,21222800,0.26,0.01,0.43,0.0,-37.03,75.39,63.46,2.4,1.33,2.13,15.65
2021-06-14,335.94,335.95,331.99,333.18,27827700,0.96,0.0,0.3,0.01,31.12,80.86,67.05,2.9,1.65,2.51,16.39
2021-06-15,333.75,335.9,333.03,335.59,35963800,-0.65,0.11,0.25,-0.01,29.24,68.61,62.5,3.09,1.94,2.31,17.02
2021-06-16,332.53,335.29,329.06,334.22,55399500,-0.37,0.17,0.56,-0.01,54.04,62.47,60.07,3.11,2.17,1.87,18.15
2021-06-17,336.75,337.76,331.47,331.51,59722700,1.27,0.16,0.01,0.02,7.8,72.44,65.14,3.42,2.42,2.0,17.75
2021-06-18,334.11,336.23,333.36,335.08,55414900,-0.78,0.4,0.26,-0.0,-7.21,60.68,60.0,3.42,2.62,1.59,20.7
2021-06-21,336.18,336.51,332.07,334.3,32992600,0.62,0.07,0.5,0.01,-40.46,65.77,62.5,3.54,2.8,1.47,17.89
2021-06-22,339.32,339.77,335.68,335.98,28941600,0.93,0.11,0.07,0.01,-12.28,72.13,65.96,3.85,3.01,1.67,16.66
2021-06-23,339.48,340.64,338.64,339.26,27188500,0.05,0.58,0.31,0.0,-6.06,72.44,66.14,4.06,3.22,1.67,16.32
2021-06-24,341.58,343.12,340.88,341.43,32581600,0.62,0.69,0.24,0.0,19.84,76.4,68.39,4.34,3.45,1.79,15.97
2021-06-25,341.16,342.39,340.56,342.15,28682800,-0.12,0.13,0.33,-0.0,-11.97,73.92,67.43,4.48,3.65,1.66,15.62
2021-06-28,345.31,345.45,342.39,342.45,39130300,1.22,0.04,0.02,0.01,36.42,81.01,71.69,4.87,3.9,1.95,15.76
2021-06-29,346.56,346.59,344.3,345.14,29426000,0.36,0.01,0.37,0.0,-24.8,82.67,72.84,5.22,4.16,2.12,16.02
2021-06-30,346.02,346.8,345.43,346.41,32724000,-0.16,0.29,0.43,-0.0,11.21,79.15,71.47,5.39,4.41,1.97,15.83
2021-07-01,346.15,346.66,344.31,345.66,29290000,0.04,0.22,0.58,0.0,-10.49,79.4,71.61,5.48,4.62,1.71,15.48
2021-07-02,350.13,350.45,347.82,348.06,32727200,1.15,0.12,0.09,0.01,11.74,85.46,75.48,5.8,4.86,1.88,15.07
2021-07-06,351.64,351.92,348.03,350.73,38842400,0.43,0.07,0.69,0.0,18.69,87.14,76.78,6.1,5.1,1.99,16.44
2021-07-07,352.38,354.15,350.42,353.84,35265200,0.21,0.08,0.53,-0.0,-9.21,87.93,77.41,6.33,5.35,1.96,16.2
2021-07-08,350.25,351.11,346.01,347.29,50890000,-0.6,0.17,0.25,0.01,44.31,72.83,71.41,6.27,5.53,1.47,19.0
2021-07-09,352.44,352.92,349.08,349.67,35184500,0.62,0.12,0.15,0.01,-30.86,77.47,73.67,6.32,5.69,1.26,16.18
2021-07-12,353.82,354.27,352.26,353.84,25717700,0.39,0.21,0.77,-0.0,-26.91,79.98,75.01,6.4,5.83,1.14,16.17
2021-07-13,353.82,356.79,352.96,353.43,39723000,0.0,0.78,0.12,0.0,54.46,79.98,75.01,6.39,5.94,0.89,17.12
2021-07-14,354.45,356.81,353.62,356.17,35336400,0.18,0.2,0.26,-0.0,-11.04,81.29,75.67,6.36,6.03,0.67,16.33
2021-07-15,351.96,354.57,349.95,354.36,53391600,-0.7,0.04,0.44,-0.01,51.1,62.57,68.06,6.07,6.03,0.06,17.01
2021-07-16,349.11,353.81,348.76,352.82,47262000,-0.81,0.2,0.07,-0.01,-11.48,47.85,60.56,5.54,5.94,-0.8,18.45
2021-07-19,346.25,346.75,343.68,345.64,64404600,-0.82,0.16,0.64,0.0,36.27,37.52,54.11,4.83,5.72,-1.76,22.5
2021-07-20,350.27,351.73,345.4,347.19,42183700,1.16,0.23,0.28,0.01,-34.5,53.86,60.48,4.55,5.48,-1.87,19.73
2021-07-21,352.98,352.98,349.62,349.84,30259900,0.77,0.0,0.07,0.01,-28.27,61.72,64.09,4.49,5.28,-1.59,17.91
2021-07-22,355.31,355.32,353.18,353.18,30252200,0.66,0.0,0.0,0.01,-0.03,67.32,66.9,4.57,5.14,-1.13,17.69
2021-07-23,359.46,359.74,355.28,356.64,31960800,1.17,0.06,0.3,0.01,5.65,74.93,71.21,4.92,5.1,-0.35,17.2
2021-07-26,359.74,360.13,357.9,358.77,28438100,0.08,0.17,0.39,0.0,-11.02,75.38,71.49,5.16,5.11,0.1,17.58
2021-07-27,355.78,359.48,351.61,359.48,57933100,-1.1,0.0,0.53,-0.01,103.72,58.11,62.54,4.97,5.08,-0.22,19.36
2021-07-28,357.14,358.73,354.62,356.92,42066200,0.38,0.38,0.56,0.0,-27.39,61.65,64.21,4.88,5.04,-0.33,18.31
2021-07-29,357.78,358.95,356.58,356.58,25672500,0.18,0.49,0.0,0.0,-38.97,63.32,64.98,4.8,4.99,-0.39,17.7
2021-07-30,355.91,356.5,353.81,353.84,36484600,-0.52,0.22,0.01,0.01,42.12,55.07,60.81,4.53,4.9,-0.74,18.24
2021-08-02,355.94,358.17,355.23,357.58,27334100,0.01,0.2,0.24,-0.0,-25.08,55.18,60.85,4.28,4.78,-1.0,19.46
2021-08-03,358.1,358.22,353.41,356.61,35558500,0.61,0.02,0.67,0.0,30.09,62.8,63.95,4.2,4.66,-0.93,18.04
2021-08-04,358.62,359.58,356.95,358.06,29602200,0.14,0.36,0.42,0.0,-16.75,64.48,64.68,4.13,4.55,-0.85,17.97
2021-08-05,360.89,361.13,358.73,359.44,21443900,0.63,0.1,0.3,0.0,-27.56,71.19,67.75,4.21,4.49,-0.55,17.28
2021-08-06,359.31,360.6,358.2,359.62,33332100,-0.44,0.41,0.46,-0.0,55.44,61.73,63.61,4.1,4.41,-0.62,16.15
2021-08-09,359.98,360.5,358.67,359.77,25960200,0.18,0.29,0.6,0.0,-22.12,64.07,64.59,4.02,4.33,-0.62,16.72
2021-08-10,358.13,360.79,356.94,360.49,35130800,-0.51,0.08,0.31,-0.01,35.33,53.48,59.78,3.76,4.22,-0.91,16.79
2021-08-11,357.52,359.9,356.18,359.4,34249800,-0.17,0.13,0.36,-0.01,-2.51,50.25,58.23,3.47,4.07,-1.19,16.17
2021-08-12,358.8,359.17,355.65,357.01,25969200,0.36,0.1,0.39,0.01,-24.18,56.65,60.54,3.31,3.92,-1.22,15.59
2021-08-13,360.06,360.4,358.66,359.16,19336200,0.35,0.19,0.29,0.0,-25.54,62.2,62.72,3.24,3.78,-1.08,15.45
2021-08-16,360.22,360.26,355.07,358.94,34856900,0.04,0.01,0.75,0.0,80.27,62.88,62.99,3.16,3.66,-0.99,16.12
2021-08-17,357.05,358.43,354.61,357.46,44793900,-0.88,0.26,0.64,-0.0,28.51,43.95,54.31,2.81,3.49,-1.35,17.91
2021-08-18,353.61,357.92,353.28,356.51,38541900,-0.96,0.3,0.07,-0.01,-13.96,31.84,46.78,2.23,3.24,-2.01,21.57
2021-08-19,355.32,357.0,351.41,351.67,48499400,0.48,0.3,0.05,0.01,25.84,41.23,50.46,1.89,2.97,-2.16,21.67
2021-08-20,359.0,359.4,356.08,356.39,39486000,1.04,0.12,0.09,0.01,-18.58,56.35,57.3,1.89,2.75,-1.72,18.56
2021-08-23,364.37,365.06,360.03,360.04,34034700,1.5,0.14,0.0,0.01,-13.81,69.64,64.91,2.3,2.66,-0.72,17.15
2021-08-24,365.48,366.09,364.5,364.96,21732900,0.31,0.38,0.29,0.0,-36.14,71.73,66.25,2.68,2.67,0.03,17.22
2021-08-25,365.9,366.48,364.98,365.74,20441900,0.11,0.39,0.5,0.0,-5.94,72.55,66.77,2.99,2.73,0.51,16.79
2021-08-26,363.58,365.73,363.14,365.04,29133300,-0.63,0.26,0.17,-0.0,42.52,61.01,61.19,3.0,2.78,0.44,18.84
2021-08-27,367.11,367.62,363.72,364.21,27104700,0.97,0.13,0.13,0.01,-6.96,69.59,65.86,3.27,2.88,0.77,16.39
2021-08-30,371.23,371.72,367.88,367.9,27295700,1.12,0.13,0.01,0.01,0.7,76.6,70.35,3.76,3.06,1.41,16.19
2021-08-31,370.93,371.54,369.38,371.48,29628200,-0.08,0.03,0.72,-0.0,8.55,75.12,69.62,4.08,3.26,1.64,16.48
2021-09-01,371.54,373.62,371.34,371.99,28138300,0.17,0.71,0.09,-0.0,-5.03,76.21,70.29,4.34,3.48,1.72,16.11
2021-09-02,371.37,373.23,370.15,372.9,25453400,-0.05,0.11,0.4,-0.0,-9.54,75.11,69.82,4.48,3.68,1.6,16.41
2021-09-03,372.51,372.91,370.2,370.22,24605400,0.31,0.15,0.01,0.01,-3.33,77.56,71.18,4.62,3.87,1.51,16.41
2021-09-07,373.04,373.69,371.46,372.62,23970200,0.14,0.29,0.52,0.0,-2.58,78.7,71.81,4.73,4.04,1.38,18.14
